date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,total_points_home,previous_points_home,rank_home,rank_change_home,total_points_away,previous_points_away,rank_away,rank_change_away
2021-12-01,Morocco,Palestine,4.0,0.0,Arab Cup,Al Wakrah,Qatar,True,1525.5,1513.0,28.0,-1.0,1211.32,1211.32,98.0,-2.0
2021-12-01,Saudi Arabia,Jordan,0.0,1.0,Arab Cup,Al Rayyan,Qatar,True,1441.17,1432.21,48.0,-1.0,1252.95,1254.12,91.0,1.0
2021-12-03,Qatar,Oman,2.0,1.0,Arab Cup,Al Rayyan,Qatar,False,1431.01,1437.73,51.0,5.0,1307.09,1314.36,78.0,1.0
2021-12-03,Syria,Tunisia,2.0,0.0,Arab Cup,Al Khor,Qatar,True,1269.96,1274.72,85.0,0.0,1512.13,1525.3,29.0,2.0
2021-12-04,El Salvador,Ecuador,1.0,1.0,Friendly,Houston,United States,True,1350.63,1364.7,69.0,4.0,1448.74,1416.93,46.0,-9.0
2021-12-04,Jordan,Morocco,0.0,4.0,Arab Cup,Al Rayyan,Qatar,True,1252.95,1254.12,91.0,1.0,1525.5,1513.0,28.0,-1.0
2021-12-04,Palestine,Saudi Arabia,1.0,1.0,Arab Cup,Al Rayyan,Qatar,True,1211.32,1211.32,98.0,-2.0,1441.17,1432.21,48.0,-1.0
2021-12-06,Qatar,Iraq,3.0,0.0,Arab Cup,Al Khor,Qatar,False,1431.01,1437.73,51.0,5.0,1335.58,1346.2,75.0,3.0
2021-12-06,Tunisia,United Arab Emirates,1.0,0.0,Arab Cup,Doha,Qatar,True,1512.13,1525.3,29.0,2.0,1350.41,1349.42,70.0,-1.0
2021-12-07,Morocco,Saudi Arabia,1.0,0.0,Arab Cup,Doha,Qatar,True,1525.5,1513.0,28.0,-1.0,1441.17,1432.21,48.0,-1.0
2021-12-08,Mexico,Chile,2.0,2.0,Friendly,Austin,United States,True,1638.76,1672.92,14.0,5.0,1541.33,1546.26,24.0,3.0
2021-12-10,Tunisia,Oman,2.0,1.0,Arab Cup,Al Rayyan,Qatar,True,1512.13,1525.3,29.0,2.0,1307.09,1314.36,78.0,1.0
2021-12-10,Qatar,United Arab Emirates,5.0,0.0,Arab Cup,Al Khor,Qatar,False,1431.01,1437.73,51.0,5.0,1350.41,1349.42,70.0,-1.0
2021-12-11,Morocco,Algeria,2.0,2.0,Arab Cup,Doha,Qatar,True,1525.5,1513.0,28.0,-1.0,1508.54,1509.04,32.0,2.0
2021-12-15,Tunisia,Egypt,1.0,0.0,Arab Cup,Doha,Qatar,True,1512.13,1525.3,29.0,2.0,1449.51,1447.85,45.0,1.0
2021-12-15,Qatar,Algeria,1.0,2.0,Arab Cup,Doha,Qatar,False,1431.01,1437.73,51.0,5.0,1508.54,1509.04,32.0,2.0
2021-12-18,Qatar,Egypt,0.0,0.0,Arab Cup,Doha,Qatar,False,1431.01,1437.73,51.0,5.0,1449.51,1447.85,45.0,1.0
2021-12-18,Tunisia,Algeria,0.0,2.0,Arab Cup,Al Khor,Qatar,True,1512.13,1525.3,29.0,2.0,1508.54,1509.04,32.0,2.0
2021-12-18,United States,Bosnia and Herzegovina,1.0,0.0,Friendly,Los Angeles,United States,False,1647.14,1639.42,12.0,-1.0,1392.56,1414.92,61.0,5.0
2022-01-05,Algeria,Ghana,3.0,0.0,Friendly,Al Rayyan,Qatar,True,1516.51,1508.54,29.0,-3.0,1428.97,1428.97,52.0,0.0
2022-01-09,Cameroon,Burkina Faso,2.0,1.0,African Cup of Nations,Yaoundé,Cameroon,False,1437.35,1437.35,50.0,0.0,1397.64,1397.64,60.0,0.0
2022-01-10,Senegal,Zimbabwe,1.0,0.0,African Cup of Nations,Bafoussam,Cameroon,True,1561.68,1561.68,20.0,0.0,1138.44,1138.44,121.0,0.0
2022-01-10,Morocco,Ghana,1.0,0.0,African Cup of Nations,Yaoundé,Cameroon,True,1529.93,1525.5,28.0,0.0,1428.97,1428.97,52.0,0.0
2022-01-12,Tunisia,Mali,0.0,1.0,African Cup of Nations,Limbé,Cameroon,True,1512.72,1512.13,30.0,1.0,1427.98,1427.98,53.0,0.0
2022-01-13,Cameroon,Ethiopia,4.0,1.0,African Cup of Nations,Yaoundé,Cameroon,False,1437.35,1437.35,50.0,0.0,1087.89,1087.89,137.0,0.0
2022-01-14,Senegal,Guinea,0.0,0.0,African Cup of Nations,Bafoussam,Cameroon,True,1561.68,1561.68,20.0,0.0,1298.32,1298.32,81.0,0.0
2022-01-14,Morocco,Comoros,2.0,0.0,African Cup of Nations,Yaoundé,Cameroon,True,1529.93,1525.5,28.0,0.0,1117.65,1117.65,132.0,0.0
2022-01-14,Gabon,Ghana,1.0,1.0,African Cup of Nations,Yaoundé,Cameroon,True,1262.0,1262.0,89.0,0.0,1428.97,1428.97,52.0,0.0
2022-01-15,South Korea,Iceland,5.0,1.0,Friendly,Antalya,Turkey,True,1507.24,1507.24,33.0,0.0,1385.21,1385.21,62.0,0.0
2022-01-16,Tunisia,Mauritania,4.0,0.0,African Cup of Nations,Limbé,Cameroon,True,1512.72,1512.13,30.0,1.0,1190.26,1190.23,103.0,0.0
2022-01-18,Malawi,Senegal,0.0,0.0,African Cup of Nations,Bafoussam,Cameroon,True,1127.21,1127.21,129.0,0.0,1561.68,1561.68,20.0,0.0
2022-01-18,Gabon,Morocco,2.0,2.0,African Cup of Nations,Yaoundé,Cameroon,True,1262.0,1262.0,89.0,0.0,1529.93,1525.5,28.0,0.0
2022-01-18,Ghana,Comoros,2.0,3.0,African Cup of Nations,Garoua,Cameroon,True,1428.97,1428.97,52.0,0.0,1117.65,1117.65,132.0,0.0
2022-01-20,South Korea,Moldova,4.0,0.0,Friendly,Antalya,Turkey,True,1507.24,1507.24,33.0,0.0,928.35,928.35,181.0,0.0
2022-01-20,Gambia,Tunisia,1.0,0.0,African Cup of Nations,Limbé,Cameroon,True,1049.74,1049.74,150.0,-1.0,1512.72,1512.13,30.0,1.0
2022-01-23,Nigeria,Tunisia,0.0,1.0,African Cup of Nations,Garoua,Cameroon,True,1478.78,1478.78,36.0,0.0,1512.72,1512.13,30.0,1.0
2022-01-24,Cameroon,Comoros,2.0,1.0,African Cup of Nations,Yaoundé,Cameroon,False,1437.35,1437.35,50.0,0.0,1117.65,1117.65,132.0,0.0
2022-01-25,Morocco,Malawi,2.0,1.0,African Cup of Nations,Yaoundé,Cameroon,True,1529.93,1525.5,28.0,0.0,1127.21,1127.21,129.0,0.0
2022-01-27,Jamaica,Mexico,1.0,2.0,FIFA World Cup qualification,Kingston,Jamaica,False,1412.13,1412.13,57.0,0.0,1638.3,1638.76,14.0,0.0
2022-01-27,United States,El Salvador,1.0,0.0,FIFA World Cup qualification,Columbus,United States,False,1648.51,1647.14,11.0,-1.0,1349.47,1350.63,70.0,1.0
2022-01-27,Honduras,Canada,0.0,2.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,1332.16,1332.16,76.0,0.0,1462.32,1462.32,40.0,0.0
2022-01-27,Costa Rica,Panama,1.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,1437.43,1437.43,49.0,0.0,1379.34,1379.34,63.0,0.0
2022-01-27,Lebanon,South Korea,0.0,1.0,FIFA World Cup qualification,Sidon,Lebanon,False,1233.0,1233.76,95.0,1.0,1507.24,1507.24,33.0,0.0
2022-01-27,Iran,Iraq,1.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,1557.58,1557.58,21.0,0.0,1333.03,1335.58,75.0,0.0
2022-01-27,Japan,China PR,2.0,0.0,FIFA World Cup qualification,Saitama,Japan,False,1531.53,1531.53,26.0,0.0,1337.33,1337.33,74.0,0.0
2022-01-27,Australia,Vietnam,4.0,0.0,FIFA World Cup qualification,Melbourne,Australia,False,1484.88,1484.88,35.0,0.0,1212.54,1209.22,98.0,-1.0
2022-01-27,Saudi Arabia,Oman,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,1434.71,1441.17,51.0,3.0,1306.01,1307.09,79.0,1.0
2022-01-27,Ecuador,Brazil,1.0,1.0,FIFA World Cup qualification,Quito,Ecuador,False,1448.27,1448.74,46.0,0.0,1826.35,1826.35,2.0,0.0
2022-01-27,Paraguay,Uruguay,0.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,1454.52,1454.52,43.0,0.0,1596.66,1596.66,17.0,0.0
2022-01-27,Chile,Argentina,1.0,2.0,FIFA World Cup qualification,Calama,Chile,False,1543.42,1541.33,24.0,0.0,1750.51,1750.51,5.0,0.0
2022-01-29,Burkina Faso,Tunisia,1.0,0.0,African Cup of Nations,Garoua,Cameroon,True,1397.64,1397.64,60.0,0.0,1512.72,1512.13,30.0,1.0
2022-01-29,Cameroon,Gambia,2.0,0.0,African Cup of Nations,Douala,Cameroon,False,1437.35,1437.35,50.0,0.0,1049.74,1049.74,150.0,-1.0
2022-01-30,Egypt,Morocco,2.0,1.0,African Cup of Nations,Yaoundé,Cameroon,True,1451.77,1449.51,45.0,0.0,1529.93,1525.5,28.0,0.0
2022-01-30,Senegal,Equatorial Guinea,3.0,1.0,African Cup of Nations,Yaoundé,Cameroon,True,1561.68,1561.68,20.0,0.0,1156.78,1156.78,114.0,0.0
2022-01-30,Canada,United States,2.0,0.0,FIFA World Cup qualification,Hamilton,Canada,False,1462.32,1462.32,40.0,0.0,1648.51,1647.14,11.0,-1.0
2022-01-30,Mexico,Costa Rica,0.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1638.3,1638.76,14.0,0.0,1437.43,1437.43,49.0,0.0
2022-02-01,Iran,United Arab Emirates,1.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,1557.58,1557.58,21.0,0.0,1350.39,1350.41,69.0,-1.0
2022-02-01,Syria,South Korea,0.0,2.0,FIFA World Cup qualification,Dubai,United Arab Emirates,True,1268.54,1269.96,86.0,1.0,1507.24,1507.24,33.0,0.0
2022-02-01,Japan,Saudi Arabia,2.0,0.0,FIFA World Cup qualification,Saitama,Japan,False,1531.53,1531.53,26.0,0.0,1434.71,1441.17,51.0,3.0
2022-02-01,Oman,Australia,2.0,2.0,FIFA World Cup qualification,Muscat,Oman,False,1306.01,1307.09,79.0,1.0,1484.88,1484.88,35.0,0.0
2022-02-01,Uruguay,Venezuela,4.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1596.66,1596.66,17.0,0.0,1409.14,1409.14,59.0,0.0
2022-02-01,Argentina,Colombia,1.0,0.0,FIFA World Cup qualification,Córdoba,Argentina,False,1750.51,1750.51,5.0,0.0,1607.15,1607.15,16.0,0.0
2022-02-01,Peru,Ecuador,1.0,1.0,FIFA World Cup qualification,Lima,Peru,False,1551.15,1551.15,22.0,0.0,1448.27,1448.74,46.0,0.0
2022-02-01,Brazil,Paraguay,4.0,0.0,FIFA World Cup qualification,Belo Horizonte,Brazil,False,1826.35,1826.35,2.0,0.0,1454.52,1454.52,43.0,0.0
2022-02-02,Burkina Faso,Senegal,1.0,3.0,African Cup of Nations,Yaoundé,Cameroon,True,1397.64,1397.64,60.0,0.0,1561.68,1561.68,20.0,0.0
2022-02-02,United States,Honduras,3.0,0.0,FIFA World Cup qualification,Saint Paul,United States,False,1648.51,1647.14,11.0,-1.0,1332.16,1332.16,76.0,0.0
2022-02-02,Jamaica,Costa Rica,0.0,1.0,FIFA World Cup qualification,Kingston,Jamaica,False,1412.13,1412.13,57.0,0.0,1437.43,1437.43,49.0,0.0
2022-02-02,El Salvador,Canada,0.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,False,1349.47,1350.63,70.0,1.0,1462.32,1462.32,40.0,0.0
2022-02-02,Mexico,Panama,1.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1638.3,1638.76,14.0,0.0,1379.34,1379.34,63.0,0.0
2022-02-03,Cameroon,Egypt,0.0,0.0,African Cup of Nations,Yaoundé,Cameroon,False,1437.35,1437.35,50.0,0.0,1451.77,1449.51,45.0,0.0
2022-02-05,Cameroon,Burkina Faso,3.0,3.0,African Cup of Nations,Yaoundé,Cameroon,False,1437.35,1437.35,50.0,0.0,1397.64,1397.64,60.0,0.0
2022-02-06,Senegal,Egypt,0.0,0.0,African Cup of Nations,Yaoundé,Cameroon,True,1561.68,1561.68,20.0,0.0,1451.77,1449.51,45.0,0.0
2022-03-24,Mexico,United States,0.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1647.9,1638.3,12.0,-2.0,1643.34,1648.51,13.0,2.0
2022-03-24,Costa Rica,Canada,1.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,1464.06,1437.43,42.0,-7.0,1497.82,1462.32,33.0,-7.0
2022-03-24,South Korea,Iran,2.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,1522.85,1507.24,29.0,-4.0,1572.89,1557.58,21.0,0.0
2022-03-24,China PR,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,1313.81,1337.33,75.0,1.0,1433.95,1434.71,53.0,2.0
2022-03-24,Australia,Japan,0.0,2.0,FIFA World Cup qualification,Sydney,Australia,False,1486.86,1484.88,37.0,2.0,1549.82,1531.53,23.0,-3.0
2022-03-24,Brazil,Chile,4.0,0.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,1823.42,1826.35,2.0,0.0,1543.16,1543.42,26.0,2.0
2022-03-24,Paraguay,Ecuador,3.0,1.0,FIFA World Cup qualification,Ciudad del Este,Paraguay,False,1440.53,1454.52,50.0,7.0,1458.63,1448.27,44.0,-2.0
2022-03-24,Uruguay,Peru,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1614.05,1596.66,16.0,-1.0,1563.45,1551.15,22.0,0.0
2022-03-24,Portugal,Turkey,3.0,1.0,FIFA World Cup qualification,Porto,Portugal,False,1660.25,1660.25,8.0,0.0,1472.72,1472.72,39.0,2.0
2022-03-24,Wales,Austria,2.0,1.0,FIFA World Cup qualification,Cardiff,Wales,False,1578.01,1578.01,20.0,1.0,1511.56,1511.56,30.0,-1.0
2022-03-24,Hungary,Serbia,0.0,1.0,Friendly,Budapest,Hungary,False,1465.62,1465.62,41.0,2.0,1547.38,1547.38,25.0,2.0
2022-03-24,Scotland,Poland,1.0,1.0,Friendly,Glasgow,Scotland,False,1471.82,1471.82,40.0,2.0,1530.62,1530.62,28.0,1.0
2022-03-25,Cameroon,Algeria,0.0,1.0,FIFA World Cup qualification,Douala,Cameroon,False,1480.82,1437.35,38.0,-12.0,1460.93,1516.51,43.0,14.0
2022-03-25,Egypt,Senegal,1.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,1497.05,1451.77,34.0,-11.0,1587.78,1561.68,18.0,-2.0
2022-03-25,Ghana,Nigeria,0.0,0.0,FIFA World Cup qualification,Kumasi,Ghana,False,1381.45,1428.97,61.0,9.0,1509.91,1478.78,32.0,-4.0
2022-03-25,Mali,Tunisia,0.0,1.0,FIFA World Cup qualification,Bamako,Mali,False,1446.49,1427.98,48.0,-5.0,1489.92,1512.72,36.0,6.0
2022-03-25,Argentina,Venezuela,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,1766.99,1750.51,4.0,-1.0,1411.45,1409.14,58.0,-1.0
2022-03-26,Croatia,Slovenia,1.0,1.0,Friendly,Al Rayyan,Qatar,True,1620.74,1620.74,15.0,0.0,1375.42,1375.42,64.0,-1.0
2022-03-26,England,Switzerland,2.0,1.0,Friendly,London,England,False,1755.52,1755.52,5.0,1.0,1642.83,1642.83,14.0,1.0
2022-03-26,Germany,Israel,2.0,0.0,Friendly,Sinsheim,Germany,False,1648.33,1648.33,11.0,-1.0,1306.7,1306.7,77.0,-1.0
2022-03-26,Netherlands,Denmark,4.0,2.0,Friendly,Amsterdam,Netherlands,False,1653.73,1653.73,10.0,0.0,1654.54,1654.54,9.0,0.0
2022-03-26,Qatar,Bulgaria,2.0,1.0,Friendly,Al Rayyan,Qatar,False,1437.91,1437.91,52.0,4.0,1345.47,1345.47,71.0,0.0
2022-03-26,Republic of Ireland,Belgium,2.0,2.0,Friendly,Dublin,Republic of Ireland,False,1444.29,1444.29,49.0,2.0,1828.45,1828.45,1.0,0.0
2022-03-26,Spain,Albania,2.0,1.0,Friendly,Barcelona,Spain,False,1704.75,1704.75,7.0,0.0,1374.98,1374.98,65.0,-1.0
2022-03-27,El Salvador,Costa Rica,1.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,False,1346.04,1349.47,70.0,0.0,1464.06,1437.43,42.0,-7.0
2022-03-27,Canada,Jamaica,4.0,0.0,FIFA World Cup qualification,Toronto,Canada,False,1497.82,1462.32,33.0,-7.0,1378.62,1412.13,62.0,5.0
2022-03-27,Honduras,Mexico,0.0,1.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,1303.96,1332.16,78.0,2.0,1647.9,1638.3,12.0,-2.0
2022-03-27,United States,Panama,5.0,1.0,FIFA World Cup qualification,Orlando,United States,False,1643.34,1648.51,13.0,2.0,1375.56,1379.34,63.0,0.0
2022-03-29,Algeria,Cameroon,1.0,2.0,FIFA World Cup qualification,Blida,Algeria,False,1460.93,1516.51,43.0,14.0,1480.82,1437.35,38.0,-12.0
2022-03-29,Nigeria,Ghana,1.0,1.0,FIFA World Cup qualification,Abuja,Nigeria,False,1509.91,1478.78,32.0,-4.0,1381.45,1428.97,61.0,9.0
2022-03-29,Senegal,Egypt,1.0,0.0,FIFA World Cup qualification,Diamniadio,Senegal,False,1587.78,1561.68,18.0,-2.0,1497.05,1451.77,34.0,-11.0
2022-03-29,Tunisia,Mali,0.0,0.0,FIFA World Cup qualification,Tunis,Tunisia,False,1489.92,1512.72,36.0,6.0,1446.49,1427.98,48.0,-5.0
2022-03-29,Iran,Lebanon,2.0,0.0,FIFA World Cup qualification,Mashhad,Iran,False,1572.89,1557.58,21.0,0.0,1228.97,1233.0,95.0,0.0
2022-03-29,United Arab Emirates,South Korea,1.0,0.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,1353.1,1350.39,69.0,0.0,1522.85,1507.24,29.0,-4.0
2022-03-29,Japan,Vietnam,1.0,1.0,FIFA World Cup qualification,Saitama,Japan,False,1549.82,1531.53,23.0,-3.0,1218.55,1212.54,98.0,0.0
2022-03-29,Saudi Arabia,Australia,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,1433.95,1434.71,53.0,2.0,1486.86,1484.88,37.0,2.0
2022-03-29,Ecuador,Argentina,1.0,1.0,FIFA World Cup qualification,Guayaquil,Ecuador,False,1458.63,1448.27,44.0,-2.0,1766.99,1750.51,4.0,-1.0
2022-03-29,Bolivia,Brazil,0.0,4.0,FIFA World Cup qualification,La Paz,Bolivia,False,1308.12,1324.21,76.0,-1.0,1823.42,1826.35,2.0,0.0
2022-03-29,Chile,Uruguay,0.0,2.0,FIFA World Cup qualification,Santiago,Chile,False,1543.16,1543.42,26.0,2.0,1614.05,1596.66,16.0,-1.0
2022-03-29,Poland,Sweden,2.0,0.0,FIFA World Cup qualification,Chorzów,Poland,False,1530.62,1530.62,28.0,1.0,1588.26,1588.26,17.0,-1.0
2022-03-29,Portugal,North Macedonia,2.0,0.0,FIFA World Cup qualification,Porto,Portugal,False,1660.25,1660.25,8.0,0.0,1367.23,1367.23,67.0,0.0
2022-03-29,Belgium,Burkina Faso,3.0,0.0,Friendly,Anderlecht,Belgium,False,1828.45,1828.45,1.0,0.0,1418.58,1397.64,56.0,-4.0
2022-03-29,Croatia,Bulgaria,2.0,1.0,Friendly,Al Rayyan,Qatar,True,1620.74,1620.74,15.0,0.0,1345.47,1345.47,71.0,0.0
2022-03-29,Denmark,Serbia,3.0,0.0,Friendly,Copenhagen,Denmark,False,1654.54,1654.54,9.0,0.0,1547.38,1547.38,25.0,2.0
2022-03-29,France,South Africa,5.0,0.0,Friendly,Villeneuve D'Ascq,Algeria,True,1786.15,1786.15,3.0,0.0,1358.24,1358.24,68.0,0.0
2022-03-29,Netherlands,Germany,1.0,1.0,Friendly,Amsterdam,Netherlands,False,1653.73,1653.73,10.0,0.0,1648.33,1648.33,11.0,-1.0
2022-03-29,Qatar,Slovenia,0.0,0.0,Friendly,Al Rayyan,Qatar,False,1437.91,1437.91,52.0,4.0,1375.42,1375.42,64.0,-1.0
2022-03-29,Spain,Iceland,5.0,0.0,Friendly,La Coruña,Spain,False,1704.75,1704.75,7.0,0.0,1382.81,1385.21,60.0,-2.0
2022-03-29,Switzerland,Kosovo,1.0,1.0,Friendly,Zürich,Switzerland,False,1642.83,1642.83,14.0,1.0,1163.05,1163.05,109.0,-2.0
2022-03-29,Wales,Czech Republic,1.0,1.0,Friendly,Cardiff,Wales,False,1578.01,1578.01,20.0,1.0,1510.42,1510.42,31.0,-1.0
2022-03-30,Mexico,El Salvador,2.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1647.9,1638.3,12.0,-2.0,1346.04,1349.47,70.0,0.0
2022-03-30,Costa Rica,United States,2.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,1464.06,1437.43,42.0,-7.0,1643.34,1648.51,13.0,2.0
2022-03-30,Panama,Canada,1.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,1375.56,1379.34,63.0,0.0,1497.82,1462.32,33.0,-7.0
2022-04-27,Mexico,Guatemala,0.0,0.0,Friendly,Orlando,United States,True,1658.82,1647.9,9.0,-3.0,1147.85,1138.4,118.0,-5.0
2022-05-28,Mexico,Nigeria,2.0,1.0,Friendly,Arlington,United States,True,1658.82,1647.9,9.0,-3.0,1504.01,1509.91,30.0,-2.0
2022-06-01,Italy,Argentina,0.0,3.0,CONMEBOL–UEFA Cup of Champions,Paris,France,True,1723.31,1740.77,6.0,0.0,1765.13,1766.99,4.0,0.0
2022-06-01,Ghana,Madagascar,3.0,0.0,African Cup of Nations qualification,Cape Coast,Ghana,False,1387.36,1381.45,60.0,-1.0,1205.61,1205.61,102.0,0.0
2022-06-01,Poland,Wales,2.0,1.0,UEFA Nations League,Wrocław,Poland,False,1544.2,1530.62,26.0,-2.0,1588.08,1578.01,18.0,-2.0
2022-06-01,Australia,Jordan,2.0,1.0,Friendly,Al Wakrah,Qatar,True,1462.29,1486.86,42.0,5.0,1259.84,1259.84,91.0,1.0
2022-06-01,United States,Morocco,3.0,0.0,Friendly,Cincinnati,United States,False,1633.72,1643.34,15.0,2.0,1551.88,1547.42,24.0,0.0
2022-06-02,Tunisia,Equatorial Guinea,4.0,0.0,African Cup of Nations qualification,Radès,Tunisia,False,1499.8,1489.92,35.0,-1.0,1210.07,1210.07,99.0,0.0
2022-06-02,Panama,Costa Rica,2.0,0.0,CONCACAF Nations League,Panama City,Panama,False,1382.79,1375.56,61.0,-2.0,1503.09,1464.06,31.0,-11.0
2022-06-02,Czech Republic,Switzerland,2.0,1.0,UEFA Nations League,Prague,Czech Republic,False,1500.62,1510.42,33.0,2.0,1635.32,1642.83,14.0,0.0
2022-06-02,Spain,Portugal,1.0,1.0,UEFA Nations League,Sevilla,Spain,False,1709.19,1704.75,7.0,0.0,1674.78,1660.25,8.0,0.0
2022-06-02,Serbia,Norway,0.0,1.0,UEFA Nations League,Belgrade,Serbia,False,1547.53,1547.38,25.0,0.0,1463.5,1455.43,41.0,-4.0
2022-06-02,Ecuador,Nigeria,1.0,0.0,Friendly,Harrison,United States,True,1452.63,1458.63,46.0,2.0,1504.01,1509.91,30.0,-2.0
2022-06-02,Japan,Paraguay,4.0,1.0,Friendly,Sapporo,Japan,False,1553.44,1549.82,23.0,0.0,1443.3,1440.53,50.0,0.0
2022-06-02,South Korea,Brazil,1.0,5.0,Friendly,Seoul,South Korea,False,1519.54,1522.85,29.0,0.0,1832.69,1823.42,1.0,-1.0
2022-06-02,Mexico,Uruguay,0.0,3.0,Friendly,Glendale,United States,True,1658.82,1647.9,9.0,-3.0,1635.73,1614.05,13.0,-3.0
2022-06-03,Croatia,Austria,0.0,3.0,UEFA Nations League,Osijek,Croatia,False,1621.11,1620.74,16.0,1.0,1500.37,1511.56,34.0,4.0
2022-06-03,France,Denmark,1.0,2.0,UEFA Nations League,Paris,France,False,1789.85,1786.15,3.0,0.0,1653.6,1654.54,11.0,2.0
2022-06-03,Belgium,Netherlands,1.0,4.0,UEFA Nations League,Brussels,Belgium,False,1827.0,1828.45,2.0,1.0,1658.66,1653.73,10.0,0.0
2022-06-04,Senegal,Benin,3.0,1.0,African Cup of Nations qualification,Diamniadio,Senegal,False,1584.16,1587.78,20.0,2.0,1284.13,1282.53,84.0,1.0
2022-06-04,Hungary,England,1.0,0.0,UEFA Nations League,Budapest,Hungary,False,1466.08,1465.62,40.0,-1.0,1761.71,1755.52,5.0,0.0
2022-06-04,Italy,Germany,1.0,1.0,UEFA Nations League,Bologna,Italy,False,1723.31,1740.77,6.0,0.0,1650.53,1648.33,12.0,1.0
2022-06-05,Wales,Ukraine,1.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False,1588.08,1578.01,18.0,-2.0,1535.08,1535.08,27.0,0.0
2022-06-05,Central African Republic,Ghana,1.0,1.0,African Cup of Nations qualification,Luanda,Angola,True,1122.08,1127.2,131.0,1.0,1387.36,1381.45,60.0,-1.0
2022-06-05,Botswana,Tunisia,0.0,0.0,African Cup of Nations qualification,Francistown,Botswana,False,1051.59,1051.59,148.0,-1.0,1499.8,1489.92,35.0,-1.0
2022-06-05,Portugal,Switzerland,4.0,0.0,UEFA Nations League,Lisbon,Portugal,False,1674.78,1660.25,8.0,0.0,1635.32,1642.83,14.0,0.0
2022-06-05,Czech Republic,Spain,2.0,2.0,UEFA Nations League,Prague,Czech Republic,False,1500.62,1510.42,33.0,2.0,1709.19,1704.75,7.0,0.0
2022-06-05,Serbia,Slovenia,4.0,1.0,UEFA Nations League,Belgrade,Serbia,False,1547.53,1547.38,25.0,0.0,1378.23,1375.42,65.0,1.0
2022-06-05,Argentina,Estonia,5.0,0.0,Friendly,Pamplona,Spain,True,1765.13,1766.99,4.0,0.0,1169.06,1176.5,110.0,4.0
2022-06-05,Mexico,Ecuador,0.0,0.0,Friendly,Chicago,United States,True,1658.82,1647.9,9.0,-3.0,1452.63,1458.63,46.0,2.0
2022-06-05,Saudi Arabia,Colombia,0.0,1.0,Friendly,Murcia,Spain,True,1444.69,1433.95,49.0,-4.0,1600.52,1585.89,17.0,-2.0
2022-06-05,United States,Uruguay,0.0,0.0,Friendly,Kansas City,United States,False,1633.72,1643.34,15.0,2.0,1635.73,1614.05,13.0,-3.0
2022-06-06,Austria,Denmark,1.0,2.0,UEFA Nations League,Vienna,Austria,False,1500.37,1511.56,34.0,4.0,1653.6,1654.54,11.0,2.0
2022-06-06,Croatia,France,1.0,1.0,UEFA Nations League,Split,Croatia,False,1621.11,1620.74,16.0,1.0,1789.85,1786.15,3.0,0.0
2022-06-06,South Korea,Chile,2.0,0.0,Friendly,Daejeon,South Korea,False,1519.54,1522.85,29.0,0.0,1526.4,1543.16,28.0,2.0
2022-06-06,Japan,Brazil,0.0,1.0,Friendly,Tokyo,Japan,False,1553.44,1549.82,23.0,0.0,1832.69,1823.42,1.0,-1.0
2022-06-07,Senegal,Rwanda,1.0,0.0,African Cup of Nations qualification,Diamniadio,Senegal,False,1584.16,1587.78,20.0,2.0,1097.16,1097.16,136.0,0.0
2022-06-07,Germany,England,1.0,1.0,UEFA Nations League,Munich,Germany,False,1650.53,1648.33,12.0,1.0,1761.71,1755.52,5.0,0.0
2022-06-08,Wales,Netherlands,1.0,2.0,UEFA Nations League,Cardiff,Wales,False,1588.08,1578.01,18.0,-2.0,1658.66,1653.73,10.0,0.0
2022-06-08,Belgium,Poland,6.0,1.0,UEFA Nations League,Brussels,Belgium,False,1827.0,1828.45,2.0,1.0,1544.2,1530.62,26.0,-2.0
